identifiant personne;X;Y;Début;DESIRE;Nature activité;Lieu;lieu3
5211;-14.43378859;16.4882901;06:00;STILL;Prière ; Cour;
5211;-14.42855089;16.48420707;07:30;WANDER;Aller à l'école ; collège;
5211;-14.43378859;16.4882901;12:00;REST;Repos ; cour;
5211;-14.4338443;16.48825374;14:00;FEED;déjeuner ; cour;
5211;-14.43378859;16.4882901;15:00;REST;Dormir ; cour;
5211;-14.41936598;16.49361812;17:00;WANDER;Aller au champ ; Champ;
5211;-14.43366564;16.4883739;19:00;STILL;reviser; chambre;
5211;-14.4338443;16.48825374;22:00;FEED;dîner; cour;
5211;-14.43378859;16.4882901;23:00;STILL;regarder la télé; cour ;
5301;-14.43275956;16.4885587;07:00;FEED;Petit déjeuner ; Veranda (139);
5301;-14.43275956;16.4885587;07:00;STILL;Prière ; Veranda (139);
5301;-14.43275956;16.4885587;08:00;WANDER;Vente de légume ; Veranda;
5301;-14.43286507;16.48859783;14:00;FEED;déjeuner ; cour;
5301;-14.43286507;16.48859783;15:00;REST;Dormir ; Cour;
5301;-14.43275956;16.4885587;17:00;WANDER;Vente de légume ; Veranda;
5301;-14.43275956;16.4885587;21:00;FEED;dîner; cour;
5301;-14.43272897;16.48855876;22:00;REST;Dormir ; TC; chambre
5302;-14.43275956;16.4885587;07:00;FEED; Petit déjeuner ; Veranda;
5302;-14.43275956;16.4885587;07:00;STILL;Prière  ; Veranda;
5302;-14.43275956;16.4885587;08:00;STILL;Palabrer ; Veranda;
5302;-14.42964341;16.48799999;10:00;WANDER;Visite aux Parents ; Village;
5302;-14.43286507;16.48859783;19:00;REST;Repos ; Cour;
5302;-14.43272897;16.48855876;22:00;REST;Dormir ; TC; chambre
5303;-14.43275956;16.4885587;06:00;STILL;Prière ; Cour;
5303;-14.43275956;16.4885587;07:00;FEED;Petit déjeuner ; Véranda;
5303;-14.43321056;16.48686523;08:00;WANDER;Dimanche aller au marché ; Marché;
5303;-14.43275956;16.4885587;08:00;FEED;Petit déjeuner ; Veranda;
5303;-14.43284686;16.48871259;09:30;WANDER;Aller sur le magasin ; Magasin (142);
5303;-14.43279253;16.48867016;11:00;WANDER;Préparer le déjeuner ; Cuisine (143);
5303;-14.43286507;16.48859783;14:00;FEED;déjeuner ; cour;
5303;-14.43286507;16.48859783;15:00;REST;Dormir ; Cour;
5303;-14.43272897;16.48855876;16:00;STILL;Regarder la télé ; Chambre (141);
5303;-14.43272897;16.48855876;18:00;STILL;Dimanche regarder la télé ; Chambre;
5303;-14.43286507;16.48859783;20:00;STILL;Palabrer ; Cour;
5303;-14.43275956;16.4885587;21:00;FEED;diner  ; veranda;
5303;-14.43272897;16.48855876;22:00;STILL;Dimanche regarder la télé ; Chambre;
5303;-14.43275736;16.4886244;23:00;REST;Dormir ; TC; chambre 141
5304;-14.43275956;16.4885587;09:00;WANDER;Fête prière + petiit déjeuner ; Veranda;
5304;-14.43275956;16.4885587;10:00;REST;Fête palabrer ; Veranda;
5304;-14.43286507;16.48859783;14:00;FEED;Manger ; cour;
5304;-14.43275956;16.4885587;15:00;REST;Fête palabrer ; Veranda;
5304;-14.43275956;16.4885587;21:00;FEED;Manger ; Veranda;
5304;-14.43275736;16.4886244;23:00;REST;Dormir ; TC; chambre
5305;-14.43275956;16.4885587;09:00;WANDER;Fête prière + petiit déjeuner ; Veranda;
5305;-14.43275956;16.4885587;10:00;WANDER;Fête Visite village ; Veranda;
5305;-14.43286507;16.48859783;14:00;FEED;Manger ; cour;
5305;-14.43275956;16.4885587;15:00;REST;Fête palabrer ; Veranda;
5305;-14.43275956;16.4885587;21:00;FEED;Manger ; Veranda;
5305;-14.43275956;16.4885587;22:00;REST;Fête palabrer ; Veranda;
5305;-14.43295457;16.48874459;23:00;REST;Dormir ; TC; chambre
5306;-14.43095111;16.48896239;06:00;WANDER;Aller à l'école coranique ; Gallé Baba;
5306;-14.43275956;16.4885587;10:00;FEED;Petit déjeuner ; Veranda;
5306;-14.43393165;16.49001833;11:00;WANDER;Visiter ses amis ; Village;
5306;-14.43286507;16.48859783;14:00;FEED;déjeuner ; cour;
5306;-14.43095111;16.48896239;16:00;WANDER;Aller à l'école coranique ; Gallé Baba;
5306;-14.43404394;16.48835243;18:00;WANDER;Football ; Village;
5306;-14.43393165;16.49001833;19:00;WANDER;Visiter ses amis ; Village;
5306;-14.43275736;16.4886244;23:00;REST;Dormir ; TC; chambre 141
5307;-14.43287054;16.48874943;06:00;WANDER;Prière + Préparatif ; Chambre;
5307;-14.43095111;16.48896239;06:00;STILL;Weekend Ecole coranique ; Gallé Baba;
5307;-14.4298287;16.48419961;07:40;WANDER;Aller à l'école  ; Ecole elementaire;
5307;-14.43273949;16.48860853;10:00;STILL;Weekend Petit déjeuner ; Veranda;
5307;-14.4342324;16.48806345;11:00;WANDER;Weekend Aller jouer ; Route Nationale;
5307;-14.43291023;16.48861614;13:00;REST;Repos ; Cour;
5307;-14.43291023;16.48861614;14:00;FEED;déjeuner ; cour;
5307;-14.43291023;16.48861614;15:00;WANDER;Faire le thè ; Cour;
5307;-14.4298287;16.48419961;16:00;WANDER;Aller à l'école ; Ecole elementaire;
5307;-14.43095111;16.48896239;16:00;STILL;Weekend Ecole coranique ; Gallé Baba;
5307;-14.4342324;16.48806345;18:00;WANDER;Jouer ; Route Nationale;
5307;-14.43287054;16.48874943;19:00;STILL;Regarder la télé ; Chambre;
5307;-14.43287054;16.48874943;20:00;STILL;Réviser ; Chambre;
5307;-14.43291023;16.48861614;22:00;REST;Dormir tc; cour 140, tf chambre 141;
5308;-14.43095111;16.48896239;06:00;STILL;Ecole coranique ; Gallé Baba;
5308;-14.43273949;16.48860853;10:00;FEED;Petit déjeuner ; Veranda;
5308;-14.43393165;16.49001833;11:00;WANDER;Aller voir ses amis ; Village;
5308;-14.43290733;16.48857161;14:00;FEED;déjeuner ; cour;
5308;-14.43095111;16.48896239;16:00;STILL;Ecole coranique ; Gallé Baba;
5308;-14.43404394;16.48835243;18:00;WANDER;Football ; Village;
5308;-14.43393165;16.49001833;19:00;WANDER;Visiter ses amis ; Village;
5309;-14.43095111;16.48896239;06:00;WANDER;Aller à l'école coranique ; Gallé Baba;
5309;-14.43273949;16.48860853;10:00;FEED;Petit déjeuner ; Veranda;
5309;-14.43393165;16.49001833;11:00;WANDER;Visiter ses amis ; Village;
5309;-14.43095111;16.48896239;16:00;WANDER;Aller à l'école coranique ; Gallé Baba;
5309;-14.43404394;16.48835243;18:00;WANDER;Football ; Village;
5309;-14.43393165;16.49001833;19:00;WANDER;Visiter ses amis ; Village;
5310;-14.42458326;16.48754755;07:00;WANDER;Tâche ménagère ; Maison (139);
5310;-14.43284686;16.48871259;08:00;WANDER;Aller dans le magasin ; Magasin (142);
5310;-14.43303806;16.48849094;09:00;WANDER;Préparer le déjeuner ; Cuisine;
5310;-14.43301194;16.48842976;14:00;FEED;déjeuner ; cour;
5310;-14.43301194;16.48842976;15:00;WANDER;Tâche ménagère ; Cour;
5310;-14.43303806;16.48849094;17:00;WANDER;Préparer le diner ; Cuisine;
5310;-14.43301194;16.48842976;20:00;REST;Repos ; Cour;
5310;-14.43275736;16.4886244;22:00;REST;Dormir ; tf ;
5311;-14.43293722;16.48857708;08:00;WANDER;Prière + tâche ménagère ; Cour;
5311;-14.43210756;16.48622288;11:00;WANDER;Aller au marché ; Marché;
5311;-14.43300061;16.48836067;12:00;WANDER;Aller dans le Magasin ; Magasin (437');
5311;-14.43303806;16.48849094;12:05;WANDER;Préparer le déjeuner ; Cuisine;
5311;-14.43293722;16.48857708;14:00;FEED;déjeuner ; cour;
5311;-14.43301015;16.48839414;15:00;REST;dormir ; veranda;
5311;-14.43293722;16.48857708;17:00;WANDER;Tâche ménagère ; Cour;
5311;-14.43301015;16.48839414;20:00;STILL;Connexion ; Veranda;
5311;-14.43301704;16.48836193;22:00;REST;Dormir ; tc ; chambre
5312;-14.43301704;16.48836193;00:00;REST;Dormir ; tc ; chambre
5312;-14.43293432;16.48855762;06:00;WANDER;Prière + tâche ménagère ; Cour;
5312;-14.43301015;16.48839136;10:00;WANDER;Connexion + Vente de bois ; Veranda;
5312;-14.43293432;16.48855762;14:00;FEED;déjeuner ; cour;
5312;-14.43301015;16.48839136;15:00;REST;dormir ; veranda;
5312;-14.43300061;16.48836067;17:00;WANDER;Aller dans le Magasin ; Magasin;
5312;-14.43303806;16.48849094;17:15;WANDER;Préparer le diner ; Cuisine;
5312;-14.43301015;16.48839136;22:00;STILL;Connexion ; Veranda;
5313;-14.43303903;16.48840519;08:00;STILL;Prière ; Veranda;
5313;-14.43303903;16.48840519;08:30;FEED;Petit déjeuner ; Veranda;
5313;-14.4202059;16.49405435;10:00;WANDER;Aller au champ ; Champ;
5313;-14.43287344;16.48849368;13:00;REST;Repos ; Cour;
5313;-14.43287344;16.48849368;14:00;FEED;déjeuner ; cour;
5313;-14.43287344;16.48849368;15:00;WANDER;Faire le thè ; Cour;
5313;-14.43287344;16.48849368;16:00;REST;Repos ; Cour;
5313;-14.4340579;16.48512556;17:00;WANDER;Aller au Terrain ; Terrain de foot;
5313;-14.43393165;16.49001833;19:00;WANDER;Visiter ses amis ; Village;
5313;-14.43326592;16.48837524;22:00;REST;Dormir ; TC ; TF 
5314;-14.43151951;16.48447861;05:00;STILL;Prière ; mosquée;
5314;-14.43343681;16.47174439;06:00;WANDER;Aller travailler ; Projet dodel;
5314;-14.43286764;16.48847978;19:00;REST;Repos ; Cour;
5314;-14.43305452;16.48836477;22:00;REST;Dormir ; TC ; chambre 439'
5315;-14.43326595;16.48838908;01:00;REST;dormir ; tf ; cour
5315;-14.43301015;16.48839414;06:00;STILL;Prière  ; Veranda;
5315;-14.43301015;16.48839414;06:15;FEED;Petit déjeuner ; Veranda;
5315;-14.64863789;16.51082913;06:30;WANDER;Aller travailler ; Ndioum,Ndemet,etc;
5315;-14.43285316;16.48849644;14:00;FEED;déjeuner ; cour;
5315;-14.43285316;16.48849644;15:00;REST;Repos ; Cour;
5315;-14.64863789;16.51082913;16:00;WANDER;Aller travailler ; Ndioum,Ndemet,etc;
5315;-14.43285316;16.48849644;21:00;REST;Repos ; Cour;
5316;-14.43305452;16.48836477;06:00;STILL;Prière ; Chambre;
5316;-14.43305452;16.48836477;06:30;REST;dormir ; chambre 438';
5316;-14.43305452;16.48836477;07:00;FEED;Petit déjeuner ; Chambre;
5316;-14.43289846;16.4859378;09:00;WANDER;Aller au marché ; Marché;
5316;-14.43303037;16.48839966;10:00;WANDER;Vendre du bois ; Veranda;
5316;-14.43286764;16.48848256;14:00;FEED;déjeuner ; cour;
5316;-14.43303037;16.48839966;15:00;REST;dormir ; veranda;
5316;-14.43303037;16.48839966;17:00;STILL;Connexion et Palabrer ; Veranda;
5316;-14.43305452;16.48836477;22:00;REST;Dormir ; chambre;
5317;-14.43285894;16.48852426;08:00;WANDER;Prière + tâche ménagère ; Cour;
5317;-14.43285894;16.48852426;09:00;FEED;Petit déjeuner ; Cour;
5317;-14.43332934;16.48960207;10:00;WANDER;Aller jouer ; Village;
5317;-14.43285894;16.48852426;14:00;FEED;déjeuner ; cour;
5317;-14.43303806;16.48849094;14:30;WANDER;Nettoyer les assiettes; Cuisine;
5317;-14.43285894;16.48852426;15:00;REST;Repos ; Cour;
5317;-14.43275736;16.4886244;17:00;STILL;Regarder la télé ; Chambre (141);
5317;-14.43285894;16.48852426;19:00;STILL;Palabrer ; Cour;
5317;-14.43303722;16.48836197;21:00;REST;Dormir ; tc ; chambre
5401;-14.43249127;16.48896164;00:00;REST;Dormir ; chambre (169);
5401;-14.43249127;16.48896164;04:00;STILL;Priére; chambre ;
5401;-14.43249127;16.48896164;06:00;REST;Dormir ; chambre (169);
5401;-14.43243054;16.48878923;08:00;WANDER;Tache ménagére; cour+veranda+chambre ;
5401;-14.43264442;16.48630578;10:00;WANDER;Aller au marché; marché;
5401;-14.43221308;16.48895329;10:30;WANDER;Préparer le déjeuner ; cuisine ;
5401;-14.43243054;16.48878923;14:00;FEED;déjeuner ; cour;
5401;-14.43249127;16.48896164;15:00;REST;dormir ; chambre;
5401;-14.43221308;16.48895329;18:00;WANDER;Préparer le diner ; Cuisine;
5401;-14.43245072;16.4889283;21:00;FEED;Diner; véranda;
5401;-14.43243054;16.48878923;22:00;STILL;Palabrer; cour ;
5402;-14.43245072;16.4889283;08:00;FEED;Petit déjeuner ; Véranda ;
5402;-14.43095111;16.48896239;09:00;WANDER;Aller à l'école coranique ; Gallé Baba;
5402;-14.43245072;16.4889283;12:00;REST;Repos ; veranda;
5402;-14.43238412;16.48881705;14:00;FEED;déjeuner ; cour;
5402;-14.43095111;16.48896239;15:00;WANDER;Aller à l'école coranique ; Gallé Baba;
5402;-14.43245072;16.4889283;19:00;REST;Repos ; veranda;
5402;-14.43238412;16.48881705;21:00;FEED;diner; cour;
5402;-14.43249127;16.48896164;21:30;REST;Dormir ; TC; chambre (169)
5403;-14.43245072;16.4889283;08:00;FEED;Petit déjeuner ; Véranda ;
5403;-14.43095111;16.48896239;09:00;WANDER;Aller à l'école coranique ; Gallé Baba;
5403;-14.43245072;16.4889283;12:00;REST;Repos ; veranda;
5403;-14.43242178;16.48886436;14:00;FEED;déjeuner ; cour;
5403;-14.43095111;16.48896239;15:00;WANDER;Aller à l'école coranique ; Gallé Baba;
5403;-14.43245072;16.4889283;19:00;REST;Repos ; veranda;
5403;-14.43242178;16.48886436;21:00;FEED;diner; cour;
5403;-14.43249127;16.48896164;21:30;REST;Dormir ; TC; chambre (169)
5404;-14.43245072;16.4889283;08:00;FEED;Petit déjeuner ; Véranda ;
5404;-14.43095111;16.48896239;09:00;WANDER;Aller à l'école coranique ; Gallé Baba;
5404;-14.43245072;16.4889283;12:00;REST;Repos ; veranda;
5404;-14.43232899;16.48887826;14:00;FEED;déjeuner ; cour;
5404;-14.43095111;16.48896239;15:00;WANDER;Aller à l'école coranique ; Gallé Baba;
5404;-14.43245072;16.4889283;19:00;REST;Repos ; veranda;
5404;-14.43232899;16.48887826;21:00;FEED;diner; cour;
5404;-14.43249127;16.48896164;21:30;REST;Dormir ; TC; chambre (169)
5405;-14.43245072;16.4889283;08:00;FEED;Petit déjeuner ; Véranda ;
5405;-14.43095111;16.48896239;09:00;WANDER;Aller à l'école coranique ; Gallé Baba;
5405;-14.43245072;16.4889283;12:00;REST;Repos ; veranda;
5405;-14.4323638;16.48883932;14:00;FEED;déjeuner ; cour;
5405;-14.43095111;16.48896239;15:00;WANDER;Aller à l'école coranique ; Gallé Baba;
5405;-14.43245072;16.4889283;19:00;REST;Repos ; veranda;
5405;-14.4323638;16.48883932;21:00;FEED;diner; cour;
5405;-14.43249127;16.48896164;21:30;REST;Dormir ; TC; chambre (169)
5406;-14.43245072;16.4889283;08:00;FEED;Petit déjeuner ; Véranda ;
5406;-14.43095111;16.48896239;09:00;WANDER;Aller à l'école coranique ; Gallé Baba;
5406;-14.43245072;16.4889283;12:00;REST;Repos ; veranda;
5406;-14.43242468;16.48886157;14:00;FEED;déjeuner ; cour;
5406;-14.43095111;16.48896239;15:00;WANDER;Aller à l'école coranique ; Gallé Baba;
5406;-14.43245072;16.4889283;19:00;REST;Repos ; veranda;
5406;-14.43242468;16.48886157;21:00;FEED;diner; cour;
5406;-14.43249127;16.48896164;21:30;REST;Dormir ; TC; chambre (169)
5409;-14.42984347;16.48421966;07:40;WANDER;aller à l'école; école élémentaire;
5409;-14.43095111;16.48896239;15:00;WANDER;Aller à l'école coranique ; Gallé Baba;
5501;-14.42548986;16.48773207;05:00;STILL;priére; mosquéee;
5501;-14.43020136;16.48852969;07:00;FEED;petit dej; cour;
5501;-14.42278333;16.49498583;08:00;WANDER;aller au champ; champ;
5501;-14.42548986;16.48773207;19:00;STILL;aller à la mosquéee; mosquéee;
5501;-14.43039359;16.48857424;22:00;REST;dormir ; TC; chambre
5502;-14.43024214;16.48850739;04:00;STILL;priére+ wird; cour;
5502;-14.43024214;16.48850739;09:00;REST;Dormir ; cour;
5502;-14.43024214;16.48850739;14:00;FEED;déjeuner ; cour;
5502;-14.43024214;16.48850739;15:00;STILL;palabrer; cour ;
5502;-14.43024214;16.48850739;17:00;STILL;wird+ palabrer; cour;
5502;-14.43024214;16.48850739;19:00;REST;repos; cour;
5502;-14.43039053;16.48861047;22:00;REST;dormir ; TC; chambre
5503;-14.4302303;16.48855756;05:00;FEED;petit dejeuner; cour;
5503;-14.4302303;16.48855756;05:00;STILL;priére ; cour;
5503;-14.42278333;16.49498583;08:00;WANDER;aller au champ; champ;
5503;-14.4302303;16.48855756;13:00;REST;repos; cour;
5503;-14.4302303;16.48855756;14:00;FEED;déjeuner ; cour;
5503;-14.4302303;16.48855756;15:00;STILL;palabrer; cour;
5503;-14.42278333;16.49498583;17:00;WANDER;aller au champ; champ;
5503;-14.43014291;16.48870797;20:00;WANDER;donner à manger; case mouton;
5503;-14.43021061;16.48840698;22:00;REST;dormir ; TC; chambre (221)
5504;-14.4302189;16.4885046;06:00;FEED;petit dejeuner; cour;
5504;-14.4302189;16.4885046;06:00;STILL;priére ; cour;
5504;-14.42278333;16.49498583;09:00;WANDER;aller au champ; champ;
5504;-14.43037067;16.48845713;12:00;WANDER;préparer dejeuner; cuisine;
5504;-14.4302189;16.4885046;14:00;FEED;déjeuner ; cour;
5504;-14.42956448;16.48884699;15:00;STILL;palabrer; village;
5504;-14.43037067;16.48845713;18:00;WANDER;préparer diner; cuisine;
5504;-14.4302189;16.4885046;21:00;STILL;palabrer; cour;
5504;-14.43023108;16.48841253;22:00;REST;dormir ; TC; chambre (210)
5505;-14.43027731;16.48843767;06:00;WANDER;priére+ prepa+ petit dej; chambre;
5505;-14.42898018;16.48337555;07:45;WANDER;aller à l'école; lycée;
5505;-14.43021297;16.48853248;14:30;FEED;déjeuner ; cour;
5505;-14.42278333;16.49498583;15:00;WANDER;amener le repas au champ; champ;
5505;-14.43037067;16.48845713;18:00;WANDER;préparer diner; cuisine;
5505;-14.43027731;16.48843767;20:00;STILL;reviser; chambre;
5505;-14.43027731;16.48843767;22:00;REST;dormir ; TC; chambre
5509;-14.43024537;16.48843209;00:00;REST;dormir ; TC; chambre
5509;-14.43018679;16.48851298;06:00;FEED;petit dej; cour;
5509;-14.43095111;16.48896239;08:00;STILL;école coranique; gallé baba;
5509;-14.42278333;16.49498583;11:00;WANDER;aller au champ ; Champ;
5509;-14.43095111;16.48896239;14:00;STILL;école coranique; gallé baba;
5509;-14.43018679;16.48851298;16:00;REST;reposer; cour;
5509;-14.43095111;16.48896239;22:00;STILL;école coranique; gallé baba;
5601;-14.43129722;16.48890853;06:00;WANDER;Priére+ Wird+ Promenade; cour;
5601;-14.43129722;16.48890853;09:00;REST;Dormir ; cour;
5601;-14.43129722;16.48890853;09:30;STILL;Lecture coranique; cour;
5601;-14.43129722;16.48890853;14:00;FEED;Déjeuner ; cour;
5601;-14.43129722;16.48890853;15:00;STILL;Lecture coranique; cour;
5601;-14.43129722;16.48890853;17:00;STILL;Lecture coranique; cour;
5601;-14.43129722;16.48890853;19:00;REST;Repos ; cour;
5601;-14.43133813;16.48882218;22:00;REST;Dormir ; TC; chambre
5602;-14.43134398;16.48881103;00:00;REST;Dormir ; TC ; Chambre
5602;-14.43107076;16.48897809;05:00;STILL;priére; cour;
5602;-14.42924489;16.48935253;06:00;WANDER;aider maman; maison 395;
5602;-14.43104165;16.48905867;08:00;WANDER;tache ménagére; cuisine;
5602;-14.43103585;16.48905867;10:00;WANDER;aller dans le magasin; magasin;
5602;-14.43104165;16.48905867;10:25;WANDER;Préparer déjeuner ; cuisine;
5602;-14.43107076;16.48897809;14:00;FEED;déjeuner ; cour;
5602;-14.43107076;16.48897809;15:00;WANDER;faire le thé; cour;
5602;-14.43107076;16.48897809;18:00;REST;repos; cour;
5603;-14.43130013;16.48890575;04:00;STILL;priére; cour;
5603;-14.43091704;16.4889753;05:00;WANDER;enseignement; cour;
5603;-14.43130013;16.48890575;14:00;FEED;déjeuner ; cour;
5603;-14.43091704;16.4889753;15:00;WANDER;enseignement; cour;
5603;-14.43091124;16.48896141;19:00;WANDER;enseignement; cour;
5603;-14.43130013;16.48890575;22:30;FEED;diner ; cour;
5603;-14.43088516;16.4890392;23:00;REST;Dormir ; TC ; Chambre
5604;-14.43091413;16.48905032;00:00;REST;Dormir ; TC; chambre
5604;-14.43096344;16.48896141;05:00;WANDER;Priére+ Enseignement; classe;
5604;-14.42330873;16.49542005;10:00;WANDER;aller au champ; champ;
5604;-14.43130305;16.48889462;13:00;REST;Repos ; cour;
5604;-14.43095763;16.48898087;16:00;WANDER;Enseignement ; classe;
5604;-14.43096344;16.48896141;19:00;WANDER;Enseignement ; classe;
5605;-14.43095181;16.48905033;06:00;WANDER;préparation pour école; chambre;
5605;-14.42898018;16.48337555;07:40;WANDER;aller à l'école; lycée;
5605;-14.43108529;16.48895862;14:30;FEED;déjeuner ; cour;
5605;-14.43095181;16.48905033;15:00;REST;Dormir; chambre;
5605;-14.43095181;16.48905033;16:00;STILL;reviser ; chambre;
5605;-14.43103585;16.48905867;18:00;WANDER;passage au magasin; magasin;
5605;-14.43104165;16.48905867;18:05;WANDER;préparer le diner; cuisine;
5605;-14.43098078;16.48905588;22:00;REST;Dormir ; TC ; Chambre
5606;-14.43107946;16.48898087;06:00;WANDER;priére+ préparatif petit dej; cour;
5606;-14.42898018;16.48337555;07:40;WANDER;aller à l'école; lycée;
5606;-14.43104165;16.48905867;12:00;WANDER;Préparer le déjeuner ; cuisine;
5606;-14.43107946;16.48898087;14:00;FEED;déjeuner ; cour;
5606;-14.43098078;16.48905588;15:00;REST;Dormir; chambre;
5606;-14.43104165;16.48905867;18:00;WANDER;préparer le diner; cuisine;
5606;-14.43103585;16.48905867;20:00;WANDER;entrer dans le magasin; magasin;
